time,ENV.pressure.Pa,ENV.temperature.K,PHOT.O2_1.s-1,PHOT.O3_1.s-1,PHOT.O3_2.s-1
72450.0,6152.049805,206.6374207,1.07E-14,1.98E-05,4.91E-04
72600.0,6152.049805,206.6374207,1.04E-14,1.96E-05,4.89E-04
72750.0,6152.049805,206.6374207,1.00E-14,1.93E-05,4.88E-04
72900.0,6152.049805,206.6374207,9.72E-15,1.91E-05,4.87E-04
73050.0,6152.049805,206.6374207,9.40E-15,1.88E-05,4.85E-04
73200.0,6152.049805,206.6374207,9.10E-15,1.85E-05,4.84E-04
73350.0,6152.049805,206.6374207,8.81E-15,1.83E-05,4.83E-04
73500.0,6152.049805,206.6374207,8.54E-15,1.80E-05,4.82E-04
73650.0,6152.049805,206.6374207,8.27E-15,1.78E-05,4.80E-04
73800.0,6152.049805,206.6374207,8.02E-15,1.75E-05,4.79E-04
73950.0,6152.049805,206.6374207,7.78E-15,1.73E-05,4.78E-04
74100.0,6152.049805,206.6374207,7.54E-15,1.70E-05,4.76E-04
74250.0,6152.049805,206.6374207,7.32E-15,1.68E-05,4.75E-04
74400.0,6152.049805,206.6374207,7.11E-15,1.65E-05,4.74E-04
74550.0,6152.049805,206.6374207,6.90E-15,1.63E-05,4.72E-04
74700.0,6152.049805,206.6374207,6.71E-15,1.60E-05,4.71E-04
74850.0,6152.049805,206.6374207,6.52E-15,1.58E-05,4.70E-04
75000.0,6152.049805,206.6374207,6.34E-15,1.55E-05,4.68E-04
75150.0,6152.049805,206.6374207,6.17E-15,1.53E-05,4.67E-04
75300.0,6152.049805,206.6374207,6.00E-15,1.51E-05,4.66E-04
75450.0,6152.049805,206.6374207,5.84E-15,1.48E-05,4.64E-04
75600.0,6152.049805,206.6374207,5.69E-15,1.46E-05,4.63E-04
75750.0,6152.049805,206.6374207,5.47E-15,1.42E-05,4.61E-04
75900.0,6152.049805,206.6374207,5.26E-15,1.38E-05,4.58E-04
76050.0,6152.049805,206.6374207,5.07E-15,1.35E-05,4.56E-04
76200.0,6152.049805,206.6374207,4.89E-15,1.31E-05,4.54E-04
76350.0,6152.049805,206.6374207,4.71E-15,1.28E-05,4.52E-04
76500.0,6152.049805,206.6374207,4.55E-15,1.24E-05,4.50E-04
76650.0,6152.049805,206.6374207,4.39E-15,1.21E-05,4.47E-04
76800.0,6152.049805,206.6374207,4.25E-15,1.18E-05,4.45E-04
76950.0,6152.049805,206.6374207,4.11E-15,1.14E-05,4.43E-04
77100.0,6152.049805,206.6374207,3.98E-15,1.11E-05,4.41E-04
77250.0,6152.049805,206.6374207,3.85E-15,1.08E-05,4.38E-04
77400.0,6152.049805,206.6374207,3.73E-15,1.04E-05,4.36E-04
77550.0,6152.049805,206.6374207,3.62E-15,1.01E-05,4.34E-04
77700.0,6152.049805,206.6374207,3.51E-15,9.79E-06,4.32E-04
77850.0,6152.049805,206.6374207,3.40E-15,9.48E-06,4.29E-04
78000.0,6152.049805,206.6374207,3.30E-15,9.17E-06,4.27E-04
78150.0,6152.049805,206.6374207,3.20E-15,8.87E-06,4.25E-04
78300.0,6152.049805,206.6374207,3.11E-15,8.57E-06,4.22E-04
78450.0,6152.049805,206.6374207,3.02E-15,8.28E-06,4.20E-04
78600.0,6152.049805,206.6374207,2.93E-15,7.99E-06,4.18E-04
78750.0,6152.049805,206.6374207,2.85E-15,7.71E-06,4.15E-04
78900.0,6152.049805,206.6374207,2.76E-15,7.43E-06,4.13E-04
79050.0,6152.049805,206.6374207,2.68E-15,7.16E-06,4.10E-04
79200.0,6152.049805,206.6374207,2.61E-15,6.89E-06,4.08E-04
79350.0,6152.049805,206.6374207,2.51E-15,6.56E-06,4.04E-04
79500.0,6152.049805,206.6374207,2.42E-15,6.24E-06,4.01E-04
79650.0,6152.049805,206.6374207,2.33E-15,5.92E-06,3.97E-04
79800.0,6152.049805,206.6374207,2.25E-15,5.62E-06,3.94E-04
79950.0,6152.049805,206.6374207,2.17E-15,5.32E-06,3.90E-04
80100.0,6152.049805,206.6374207,2.09E-15,5.03E-06,3.86E-04
80250.0,6152.049805,206.6374207,2.01E-15,4.75E-06,3.83E-04
80400.0,6152.049805,206.6374207,1.93E-15,4.49E-06,3.79E-04
80550.0,6152.049805,206.6374207,1.86E-15,4.23E-06,3.75E-04
80700.0,6152.049805,206.6374207,1.79E-15,3.98E-06,3.72E-04
80850.0,6152.049805,206.6374207,1.72E-15,3.74E-06,3.68E-04
81000.0,6152.049805,206.6374207,1.65E-15,3.51E-06,3.64E-04
81150.0,6152.049805,206.6374207,1.59E-15,3.29E-06,3.60E-04
81300.0,6152.049805,206.6374207,1.52E-15,3.08E-06,3.56E-04
81450.0,6152.049805,206.6374207,1.46E-15,2.88E-06,3.53E-04
81600.0,6152.049805,206.6374207,1.40E-15,2.68E-06,3.49E-04
81750.0,6152.049805,206.6374207,1.34E-15,2.50E-06,3.45E-04
81900.0,6152.049805,206.6374207,1.28E-15,2.33E-06,3.40E-04
82050.0,6152.049805,206.6374207,1.23E-15,2.16E-06,3.36E-04
82200.0,6152.049805,206.6374207,1.17E-15,2.01E-06,3.32E-04
82350.0,6152.049805,206.6374207,1.12E-15,1.86E-06,3.28E-04
82500.0,6152.049805,206.6374207,1.06E-15,1.72E-06,3.23E-04
82650.0,6152.049805,206.6374207,1.01E-15,1.58E-06,3.18E-04
82800.0,6152.049805,206.6374207,9.62E-16,1.46E-06,3.13E-04
82950.0,6152.049805,206.6374207,9.06E-16,1.33E-06,3.09E-04
83100.0,6152.049805,206.6374207,8.51E-16,1.20E-06,3.04E-04
83250.0,6152.049805,206.6374207,7.97E-16,1.08E-06,2.99E-04
83400.0,6152.049805,206.6374207,7.44E-16,9.72E-07,2.92E-04
83550.0,6152.049805,206.6374207,6.92E-16,8.66E-07,2.85E-04
83700.0,6152.049805,206.6374207,6.40E-16,7.67E-07,2.77E-04
83850.0,6152.049805,206.6374207,5.90E-16,6.72E-07,2.68E-04
84000.0,6152.049805,206.6374207,5.40E-16,5.83E-07,2.58E-04
84150.0,6152.049805,206.6374207,4.92E-16,5.00E-07,2.47E-04
84300.0,6152.049805,206.6374207,4.43E-16,4.22E-07,2.35E-04
84450.0,6152.049805,206.6374207,3.96E-16,3.50E-07,2.22E-04
84600.0,6152.049805,206.6374207,3.52E-16,2.84E-07,2.07E-04
84750.0,6152.049805,206.6374207,3.08E-16,2.27E-07,1.92E-04
84900.0,6152.049805,206.6374207,2.67E-16,1.78E-07,1.75E-04
85050.0,6152.049805,206.6374207,2.18E-16,1.28E-07,1.58E-04
85200.0,6152.049805,206.6374207,1.80E-16,9.44E-08,1.42E-04
85350.0,6152.049805,206.6374207,1.46E-16,7.12E-08,1.28E-04
85500.0,6152.049805,206.6374207,1.17E-16,5.16E-08,1.17E-04
85650.0,6152.049805,206.6374207,9.47E-17,3.91E-08,1.02E-04
85800.0,6152.049805,206.6374207,7.01E-17,2.91E-08,8.29E-05
85950.0,6152.049805,206.6374207,5.25E-17,2.13E-08,6.40E-05
86100.0,6152.049805,206.6374207,3.92E-17,1.50E-08,4.31E-05
86250.0,6152.049805,206.6374207,3.20E-17,1.02E-08,2.44E-05
86400.0,6152.049805,206.6374207,2.42E-17,6.61E-09,1.15E-05
86550.0,6152.049805,206.6374207,2.30E-18,3.93E-09,2.04E-07
86700.0,6152.049805,206.6374207,1.20E-18,2.16E-09,1.11E-07
86850.0,6152.049805,206.6374207,6.03E-19,1.13E-09,5.80E-08
87000.0,6152.049805,206.6374207,2.70E-19,5.48E-10,2.84E-08
87150.0,6152.049805,206.6374207,1.09E-19,2.45E-10,1.37E-08
87300.0,6152.049805,206.6374207,4.00E-20,9.96E-11,6.19E-09
87450.0,6152.049805,206.6374207,1.38E-20,3.71E-11,2.60E-09
87600.0,6152.049805,206.6374207,5.11E-21,1.22E-11,1.03E-09
87750.0,6152.049805,206.6374207,2.33E-21,3.79E-12,3.42E-10
87900.0,6152.049805,206.6374207,1.18E-21,1.27E-12,1.12E-10
88050.0,6152.049805,206.6374207,5.65E-22,5.19E-13,3.37E-11
88200.0,6152.049805,206.6374207,1.90E-22,2.29E-13,8.65E-12
88350.0,6152.049805,206.6374207,2.65E-23,8.82E-14,2.50E-12
88500.0,6152.049805,206.6374207,1.63E-25,2.00E-14,7.50E-13
88650.0,6152.049805,206.6374207,4.18E-34,2.42E-15,2.66E-13
88800.0,6152.049805,206.6374207,1.59E-66,1.66E-16,7.13E-14
88950.0,6152.049805,206.6374207,0,7.20E-19,1.35E-14
89100.0,6152.049805,206.6374207,0,1.06E-33,5.11E-23
89250.0,6152.049805,206.6374207,0,0,0
89400.0,6152.049805,206.6374207,0,0,0
89550.0,6152.049805,206.6374207,0,0,0
89700.0,6152.049805,206.6374207,0,0,0
89850.0,6152.049805,206.6374207,0,0,0
90000.0,6152.049805,206.6374207,0,0,0
90150.0,6152.049805,206.6374207,0,0,0
90300.0,6152.049805,206.6374207,0,0,0
90450.0,6152.049805,206.6374207,0,0,0
90600.0,6152.049805,206.6374207,0,0,0
90750.0,6152.049805,206.6374207,0,0,0
90900.0,6152.049805,206.6374207,0,0,0
91050.0,6152.049805,206.6374207,0,0,0
91200.0,6152.049805,206.6374207,0,0,0
91350.0,6152.049805,206.6374207,0,0,0
91500.0,6152.049805,206.6374207,0,0,0
91650.0,6152.049805,206.6374207,0,0,0
91800.0,6152.049805,206.6374207,0,0,0
91950.0,6152.049805,206.6374207,0,0,0
92100.0,6152.049805,206.6374207,0,0,0
92250.0,6152.049805,206.6374207,0,0,0
92400.0,6152.049805,206.6374207,0,0,0
92550.0,6152.049805,206.6374207,0,0,0
92700.0,6152.049805,206.6374207,0,0,0
92850.0,6152.049805,206.6374207,0,0,0
93000.0,6152.049805,206.6374207,0,0,0
93150.0,6152.049805,206.6374207,0,0,0
93300.0,6152.049805,206.6374207,0,0,0
93450.0,6152.049805,206.6374207,0,0,0
93600.0,6152.049805,206.6374207,0,0,0
93750.0,6152.049805,206.6374207,0,0,0
93900.0,6152.049805,206.6374207,0,0,0
94050.0,6152.049805,206.6374207,0,0,0
94200.0,6152.049805,206.6374207,0,0,0
94350.0,6152.049805,206.6374207,0,0,0
94500.0,6152.049805,206.6374207,0,0,0
94650.0,6152.049805,206.6374207,0,0,0
94800.0,6152.049805,206.6374207,0,0,0
94950.0,6152.049805,206.6374207,0,0,0
95100.0,6152.049805,206.6374207,0,0,0
95250.0,6152.049805,206.6374207,0,0,0
95400.0,6152.049805,206.6374207,0,0,0
95550.0,6152.049805,206.6374207,0,0,0
95700.0,6152.049805,206.6374207,0,0,0
95850.0,6152.049805,206.6374207,0,0,0
96000.0,6152.049805,206.6374207,0,0,0
96150.0,6152.049805,206.6374207,0,0,0
96300.0,6152.049805,206.6374207,0,0,0
96450.0,6152.049805,206.6374207,0,0,0
96600.0,6152.049805,206.6374207,0,0,0
96750.0,6152.049805,206.6374207,0,0,0
96900.0,6152.049805,206.6374207,0,0,0
97050.0,6152.049805,206.6374207,0,0,0
97200.0,6152.049805,206.6374207,0,0,0
97350.0,6152.049805,206.6374207,0,0,0
97500.0,6152.049805,206.6374207,0,0,0
97650.0,6152.049805,206.6374207,0,0,0
97800.0,6152.049805,206.6374207,0,0,0
97950.0,6152.049805,206.6374207,0,0,0
98100.0,6152.049805,206.6374207,0,0,0
98250.0,6152.049805,206.6374207,0,0,0
98400.0,6152.049805,206.6374207,0,0,0
98550.0,6152.049805,206.6374207,0,0,0
98700.0,6152.049805,206.6374207,0,0,0
98850.0,6152.049805,206.6374207,0,0,0
99000.0,6152.049805,206.6374207,0,0,0
99150.0,6152.049805,206.6374207,0,0,0
99300.0,6152.049805,206.6374207,0,0,0
99450.0,6152.049805,206.6374207,0,0,0
99600.0,6152.049805,206.6374207,0,0,0
99750.0,6152.049805,206.6374207,0,0,0
99900.0,6152.049805,206.6374207,0,0,0
100050.0,6152.049805,206.6374207,0,0,0
100200.0,6152.049805,206.6374207,0,0,0
100350.0,6152.049805,206.6374207,0,0,0
100500.0,6152.049805,206.6374207,0,0,0
100650.0,6152.049805,206.6374207,0,0,0
100800.0,6152.049805,206.6374207,0,0,0
100950.0,6152.049805,206.6374207,0,0,0
101100.0,6152.049805,206.6374207,0,0,0
101250.0,6152.049805,206.6374207,0,0,0
101400.0,6152.049805,206.6374207,0,0,0
101550.0,6152.049805,206.6374207,0,0,0
101700.0,6152.049805,206.6374207,0,0,0
101850.0,6152.049805,206.6374207,0,0,0
102000.0,6152.049805,206.6374207,0,0,0
102150.0,6152.049805,206.6374207,0,0,0
102300.0,6152.049805,206.6374207,0,0,0
102450.0,6152.049805,206.6374207,0,0,0
102600.0,6152.049805,206.6374207,0,0,0
102750.0,6152.049805,206.6374207,0,0,0
102900.0,6152.049805,206.6374207,0,0,0
103050.0,6152.049805,206.6374207,0,0,0
103200.0,6152.049805,206.6374207,0,0,0
103350.0,6152.049805,206.6374207,0,0,0
103500.0,6152.049805,206.6374207,0,0,0
103650.0,6152.049805,206.6374207,0,0,0
103800.0,6152.049805,206.6374207,0,0,0
103950.0,6152.049805,206.6374207,0,0,0
104100.0,6152.049805,206.6374207,0,0,0
104250.0,6152.049805,206.6374207,0,0,0
104400.0,6152.049805,206.6374207,0,0,0
104550.0,6152.049805,206.6374207,0,0,0
104700.0,6152.049805,206.6374207,0,0,0
104850.0,6152.049805,206.6374207,0,0,0
105000.0,6152.049805,206.6374207,0,0,0
105150.0,6152.049805,206.6374207,0,0,0
105300.0,6152.049805,206.6374207,0,0,0
105450.0,6152.049805,206.6374207,0,0,0
105600.0,6152.049805,206.6374207,0,0,0
105750.0,6152.049805,206.6374207,0,0,0
105900.0,6152.049805,206.6374207,0,0,0
106050.0,6152.049805,206.6374207,0,0,0
106200.0,6152.049805,206.6374207,0,0,0
106350.0,6152.049805,206.6374207,0,0,0
106500.0,6152.049805,206.6374207,0,0,0
106650.0,6152.049805,206.6374207,0,0,0
106800.0,6152.049805,206.6374207,0,0,0
106950.0,6152.049805,206.6374207,0,0,0
107100.0,6152.049805,206.6374207,0,0,0
107250.0,6152.049805,206.6374207,0,0,0
107400.0,6152.049805,206.6374207,0,0,0
107550.0,6152.049805,206.6374207,0,0,0
107700.0,6152.049805,206.6374207,0,0,0
107850.0,6152.049805,206.6374207,0,0,0
108000.0,6152.049805,206.6374207,0,0,0
108150.0,6152.049805,206.6374207,0,0,0
108300.0,6152.049805,206.6374207,0,0,0
108450.0,6152.049805,206.6374207,0,0,0
108600.0,6152.049805,206.6374207,0,0,0
108750.0,6152.049805,206.6374207,0,0,0
108900.0,6152.049805,206.6374207,0,0,0
109050.0,6152.049805,206.6374207,0,0,0
109200.0,6152.049805,206.6374207,0,0,0
109350.0,6152.049805,206.6374207,0,0,0
109500.0,6152.049805,206.6374207,0,0,0
109650.0,6152.049805,206.6374207,0,0,0
109800.0,6152.049805,206.6374207,0,0,0
109950.0,6152.049805,206.6374207,0,0,0
110100.0,6152.049805,206.6374207,0,0,0
110250.0,6152.049805,206.6374207,0,0,0
110400.0,6152.049805,206.6374207,0,0,0
110550.0,6152.049805,206.6374207,0,0,0
110700.0,6152.049805,206.6374207,0,0,0
110850.0,6152.049805,206.6374207,0,0,0
111000.0,6152.049805,206.6374207,0,0,0
111150.0,6152.049805,206.6374207,0,0,0
111300.0,6152.049805,206.6374207,0,0,0
111450.0,6152.049805,206.6374207,0,0,0
111600.0,6152.049805,206.6374207,0,0,0
111750.0,6152.049805,206.6374207,0,0,0
111900.0,6152.049805,206.6374207,0,0,0
112050.0,6152.049805,206.6374207,0,0,0
112200.0,6152.049805,206.6374207,0,0,0
112350.0,6152.049805,206.6374207,0,0,0
112500.0,6152.049805,206.6374207,0,0,0
112650.0,6152.049805,206.6374207,0,0,0
112800.0,6152.049805,206.6374207,0,0,0
112950.0,6152.049805,206.6374207,0,0,0
113100.0,6152.049805,206.6374207,0,0,0
113250.0,6152.049805,206.6374207,0,0,0
113400.0,6152.049805,206.6374207,0,0,0
113550.0,6152.049805,206.6374207,0,0,0
113700.0,6152.049805,206.6374207,0,0,0
113850.0,6152.049805,206.6374207,0,0,0
114000.0,6152.049805,206.6374207,0,0,0
114150.0,6152.049805,206.6374207,0,0,0
114300.0,6152.049805,206.6374207,0,0,0
114450.0,6152.049805,206.6374207,0,0,0
114600.0,6152.049805,206.6374207,0,0,0
114750.0,6152.049805,206.6374207,0,0,0
114900.0,6152.049805,206.6374207,0,0,0
115050.0,6152.049805,206.6374207,0,0,0
115200.0,6152.049805,206.6374207,0,0,0
115350.0,6152.049805,206.6374207,0,0,0
115500.0,6152.049805,206.6374207,0,0,0
115650.0,6152.049805,206.6374207,0,0,0
115800.0,6152.049805,206.6374207,0,0,0
115950.0,6152.049805,206.6374207,0,0,0
116100.0,6152.049805,206.6374207,0,0,0
116250.0,6152.049805,206.6374207,0,0,0
116400.0,6152.049805,206.6374207,0,0,0
116550.0,6152.049805,206.6374207,0,0,0
116700.0,6152.049805,206.6374207,0,0,0
116850.0,6152.049805,206.6374207,0,0,0
117000.0,6152.049805,206.6374207,0,0,0
117150.0,6152.049805,206.6374207,0,0,0
117300.0,6152.049805,206.6374207,0,0,0
117450.0,6152.049805,206.6374207,0,0,0
117600.0,6152.049805,206.6374207,0,0,0
117750.0,6152.049805,206.6374207,0,0,0
117900.0,6152.049805,206.6374207,0,0,0
118050.0,6152.049805,206.6374207,0,0,0
118200.0,6152.049805,206.6374207,0,0,0
118350.0,6152.049805,206.6374207,0,0,0
118500.0,6152.049805,206.6374207,0,0,0
118650.0,6152.049805,206.6374207,0,0,0
118800.0,6152.049805,206.6374207,0,0,0
118950.0,6152.049805,206.6374207,0,0,0
119100.0,6152.049805,206.6374207,0,0,0
119250.0,6152.049805,206.6374207,0,0,0
119400.0,6152.049805,206.6374207,0,0,0
119550.0,6152.049805,206.6374207,0,0,0
119700.0,6152.049805,206.6374207,0,0,0
119850.0,6152.049805,206.6374207,0,0,0
120000.0,6152.049805,206.6374207,0,0,0
120150.0,6152.049805,206.6374207,0,0,0
120300.0,6152.049805,206.6374207,0,0,0
120450.0,6152.049805,206.6374207,0,0,0
120600.0,6152.049805,206.6374207,0,0,0
120750.0,6152.049805,206.6374207,0,0,0
120900.0,6152.049805,206.6374207,0,0,0
121050.0,6152.049805,206.6374207,0,0,0
121200.0,6152.049805,206.6374207,0,0,0
121350.0,6152.049805,206.6374207,0,0,0
121500.0,6152.049805,206.6374207,0,0,0
121650.0,6152.049805,206.6374207,0,0,0
121800.0,6152.049805,206.6374207,0,0,0
121950.0,6152.049805,206.6374207,0,0,0
122100.0,6152.049805,206.6374207,0,0,0
122250.0,6152.049805,206.6374207,0,0,0
122400.0,6152.049805,206.6374207,0,0,0
122550.0,6152.049805,206.6374207,0,0,0
122700.0,6152.049805,206.6374207,0,0,0
122850.0,6152.049805,206.6374207,0,0,0
123000.0,6152.049805,206.6374207,0,0,0
123150.0,6152.049805,206.6374207,0,0,0
123300.0,6152.049805,206.6374207,0,0,0
123450.0,6152.049805,206.6374207,0,0,0
123600.0,6152.049805,206.6374207,0,0,0
123750.0,6152.049805,206.6374207,0,0,0
123900.0,6152.049805,206.6374207,0,0,0
124050.0,6152.049805,206.6374207,0,0,0
124200.0,6152.049805,206.6374207,0,0,0
124350.0,6152.049805,206.6374207,0,0,0
124500.0,6152.049805,206.6374207,0,0,0
124650.0,6152.049805,206.6374207,0,0,0
124800.0,6152.049805,206.6374207,0,0,0
124950.0,6152.049805,206.6374207,0,0,0
125100.0,6152.049805,206.6374207,0,0,0
125250.0,6152.049805,206.6374207,0,0,0
125400.0,6152.049805,206.6374207,0,0,0
125550.0,6152.049805,206.6374207,0,0,0
125700.0,6152.049805,206.6374207,0,0,0
125850.0,6152.049805,206.6374207,0,0,0
126000.0,6152.049805,206.6374207,0,0,0
126150.0,6152.049805,206.6374207,0,0,0
126300.0,6152.049805,206.6374207,0,0,0
126450.0,6152.049805,206.6374207,0,0,0
126600.0,6152.049805,206.6374207,0,0,0
126750.0,6152.049805,206.6374207,0,0,0
126900.0,6152.049805,206.6374207,0,0,0
127050.0,6152.049805,206.6374207,0,0,0
127200.0,6152.049805,206.6374207,0,0,0
127350.0,6152.049805,206.6374207,0,0,0
127500.0,6152.049805,206.6374207,0,0,0
127650.0,6152.049805,206.6374207,0,0,0
127800.0,6152.049805,206.6374207,0,0,0
127950.0,6152.049805,206.6374207,0,0,0
128100.0,6152.049805,206.6374207,0,0,0
128250.0,6152.049805,206.6374207,0,0,0
128400.0,6152.049805,206.6374207,0,0,0
128550.0,6152.049805,206.6374207,0,0,0
128700.0,6152.049805,206.6374207,0,0,0
128850.0,6152.049805,206.6374207,0,0,0
129000.0,6152.049805,206.6374207,0,0,0
129150.0,6152.049805,206.6374207,0,0,0
129300.0,6152.049805,206.6374207,0,0,0
129450.0,6152.049805,206.6374207,0,0,0
129600.0,6152.049805,206.6374207,0,0,0
129750.0,6152.049805,206.6374207,0,0,0
129900.0,6152.049805,206.6374207,0,0,0
130050.0,6152.049805,206.6374207,0,0,0
130200.0,6152.049805,206.6374207,0,0,0
130350.0,6152.049805,206.6374207,0,0,0
130500.0,6152.049805,206.6374207,0,0,0
130650.0,6152.049805,206.6374207,0,0,0
130800.0,6152.049805,206.6374207,0,0,0
130950.0,6152.049805,206.6374207,0,0,0
131100.0,6152.049805,206.6374207,0,0,0
131250.0,6152.049805,206.6374207,0,0,0
131400.0,6152.049805,206.6374207,0,0,0
131550.0,6152.049805,206.6374207,0,0,0
131700.0,6152.049805,206.6374207,0,0,0
131850.0,6152.049805,206.6374207,0,0,0
132000.0,6152.049805,206.6374207,0,0,0
132150.0,6152.049805,206.6374207,0,0,0
132300.0,6152.049805,206.6374207,0,0,0
132450.0,6152.049805,206.6374207,0,0,0
132600.0,6152.049805,206.6374207,0,0,0
132750.0,6152.049805,206.6374207,0,0,0
132900.0,6152.049805,206.6374207,0,0,0
133050.0,6152.049805,206.6374207,0,0,0
133200.0,6152.049805,206.6374207,0,0,0
133350.0,6152.049805,206.6374207,0,0,0
133500.0,6152.049805,206.6374207,0,0,0
133650.0,6152.049805,206.6374207,0,0,0
133800.0,6152.049805,206.6374207,0,0,0
133950.0,6152.049805,206.6374207,0,0,0
134100.0,6152.049805,206.6374207,0,3.50E-40,1.53E-23
134250.0,6152.049805,206.6374207,0,2.67E-21,6.11E-15
134400.0,6152.049805,206.6374207,0,1.68E-17,3.76E-14
134550.0,6152.049805,206.6374207,2.23E-46,5.86E-16,1.56E-13
134700.0,6152.049805,206.6374207,1.02E-28,6.03E-15,5.50E-13
134850.0,6152.049805,206.6374207,2.55E-24,4.14E-14,2.08E-12
135000.0,6152.049805,206.6374207,7.06E-23,1.47E-13,8.19E-12
135150.0,6152.049805,206.6374207,3.21E-22,4.10E-13,2.90E-11
135300.0,6152.049805,206.6374207,8.50E-22,1.14E-12,9.39E-11
135450.0,6152.049805,206.6374207,1.96E-21,3.56E-12,2.77E-10
135600.0,6152.049805,206.6374207,4.94E-21,1.16E-11,8.14E-10
135750.0,6152.049805,206.6374207,1.42E-20,3.42E-11,1.99E-09
135900.0,6152.049805,206.6374207,4.16E-20,9.10E-11,4.63E-09
136050.0,6152.049805,206.6374207,1.12E-19,2.19E-10,9.99E-09
136200.0,6152.049805,206.6374207,2.71E-19,4.79E-10,2.04E-08
136350.0,6152.049805,206.6374207,6.01E-19,9.74E-10,4.07E-08
136500.0,6152.049805,206.6374207,1.19E-18,1.84E-09,7.62E-08
136650.0,6152.049805,206.6374207,2.20E-18,3.31E-09,1.38E-07
136800.0,6152.049805,206.6374207,2.35E-17,5.56E-09,1.23E-05
136950.0,6152.049805,206.6374207,3.04E-17,8.62E-09,2.60E-05
137100.0,6152.049805,206.6374207,3.75E-17,1.29E-08,4.49E-05
137250.0,6152.049805,206.6374207,5.17E-17,1.83E-08,6.73E-05
137400.0,6152.049805,206.6374207,6.81E-17,2.53E-08,9.07E-05
137550.0,6152.049805,206.6374207,8.98E-17,3.44E-08,0.0001087
137700.0,6152.049805,206.6374207,1.12E-16,4.60E-08,0.000118017
137850.0,6152.049805,206.6374207,1.41E-16,6.44E-08,0.000126779
138000.0,6152.049805,206.6374207,1.73E-16,8.69E-08,0.00013974
138150.0,6152.049805,206.6374207,2.11E-16,1.20E-07,0.000156332
138300.0,6152.049805,206.6374207,2.59E-16,1.68E-07,0.000173025
138450.0,6152.049805,206.6374207,2.99E-16,2.16E-07,0.000189102
138600.0,6152.049805,206.6374207,3.42E-16,2.73E-07,0.00020441
138750.0,6152.049805,206.6374207,3.86E-16,3.38E-07,0.000218718
138900.0,6152.049805,206.6374207,4.33E-16,4.10E-07,0.000231938
139050.0,6152.049805,206.6374207,4.81E-16,4.88E-07,0.000244083
139200.0,6152.049805,206.6374207,5.30E-16,5.72E-07,0.000255226
139350.0,6152.049805,206.6374207,5.80E-16,6.62E-07,0.000265467
139500.0,6152.049805,206.6374207,6.30E-16,7.57E-07,0.000274911
139650.0,6152.049805,206.6374207,6.83E-16,8.59E-07,0.000283664
139800.0,6152.049805,206.6374207,7.36E-16,9.66E-07,0.000291819
139950.0,6152.049805,206.6374207,7.90E-16,1.08E-06,0.00029946
140100.0,6152.049805,206.6374207,8.45E-16,1.20E-06,0.000306661
140250.0,6152.049805,206.6374207,9.02E-16,1.33E-06,0.000313484
140400.0,6152.049805,206.6374207,9.60E-16,1.47E-06,0.000319984
140550.0,6152.049805,206.6374207,1.01E-15,1.59E-06,0.000325214
140700.0,6152.049805,206.6374207,1.06E-15,1.73E-06,0.000330232
140850.0,6152.049805,206.6374207,1.12E-15,1.87E-06,0.00033506
141000.0,6152.049805,206.6374207,1.17E-15,2.02E-06,0.000339718
141150.0,6152.049805,206.6374207,1.23E-15,2.17E-06,0.000344222
141300.0,6152.049805,206.6374207,1.28E-15,2.34E-06,0.000348589
141450.0,6152.049805,206.6374207,1.34E-15,2.51E-06,0.000352831
141600.0,6152.049805,206.6374207,1.40E-15,2.70E-06,0.000356959
141750.0,6152.049805,206.6374207,1.46E-15,2.89E-06,0.000360984
141900.0,6152.049805,206.6374207,1.53E-15,3.09E-06,0.000364915
142050.0,6152.049805,206.6374207,1.59E-15,3.30E-06,0.000368761
142200.0,6152.049805,206.6374207,1.66E-15,3.52E-06,0.000372527
142350.0,6152.049805,206.6374207,1.73E-15,3.75E-06,0.000376222
142500.0,6152.049805,206.6374207,1.80E-15,3.99E-06,0.00037985
142650.0,6152.049805,206.6374207,1.87E-15,4.24E-06,0.000383417
142800.0,6152.049805,206.6374207,1.95E-15,4.50E-06,0.000386928
142950.0,6152.049805,206.6374207,2.02E-15,4.76E-06,0.000390386
143100.0,6152.049805,206.6374207,2.10E-15,5.04E-06,0.000393796
143250.0,6152.049805,206.6374207,2.18E-15,5.33E-06,0.000397161
143400.0,6152.049805,206.6374207,2.27E-15,5.62E-06,0.000400485
143550.0,6152.049805,206.6374207,2.35E-15,5.92E-06,0.00040377
143700.0,6152.049805,206.6374207,2.44E-15,6.24E-06,0.000407019
143850.0,6152.049805,206.6374207,2.54E-15,6.56E-06,0.000410235
144000.0,6152.049805,206.6374207,2.63E-15,6.89E-06,0.000413419
144150.0,6152.049805,206.6374207,2.71E-15,7.16E-06,0.000415828
144300.0,6152.049805,206.6374207,2.79E-15,7.43E-06,0.000418216
144450.0,6152.049805,206.6374207,2.87E-15,7.71E-06,0.000420583
144600.0,6152.049805,206.6374207,2.96E-15,7.99E-06,0.00042293
144750.0,6152.049805,206.6374207,3.05E-15,8.28E-06,0.000425258
144900.0,6152.049805,206.6374207,3.14E-15,8.57E-06,0.000427568
145050.0,6152.049805,206.6374207,3.24E-15,8.87E-06,0.00042986
145200.0,6152.049805,206.6374207,3.33E-15,9.17E-06,0.000432134
